Année;Perimètre juridique;Perimètre spatial;Spatial perimeter;Indicateur;Indicator;Type de contrat;Type of contract;Tranche horaire;Time range;Collège;Employee category;Genre;Gender;Valeur;Unité;Unit;Chapitre du bilan social
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Maitrise;Supervisors;Homme;Male;80.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Execution;Operatives;Homme;Male;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Cadre;Managers;Femme;Female;68.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Execution;Operatives;Femme;Female;1.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Statutaires;Statutory;;;Execution;Operatives;Homme;Male;190.0;Nombre;Number;§4.1.5
2019;EDF SA;France;France;Salariés en services continus de plus de 50 ans;Employees over 50 years old in continuous service;;;;;Cadre;Managers;Femme;Female;1.0;Nombre;Number;§4.2.2
2019;EDF SA;France;France;Salariés en services continus de plus de 50 ans;Employees over 50 years old in continuous service;;;;;Execution;Operatives;Homme;Male;32.0;Nombre;Number;§4.2.2
2019;EDF SA;France;France;Salariés déclarés définitivement inaptes à leur emploi par le médecin du travail;Employees declared permanently unfit for their job by the occupational physician;;;;;;;;;11.0;Nombre;Number;§4.7.1
2019;EDF SA;France;France;Salariés bénéficiaires d'un système d'horaires individualisés;Employees benefiting from an individualized working hours system;;;;;Execution;Operatives;Homme;Male;38.0;Nombre;Number;§4.1.3
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;Moins de 20 heures;Less than 20 hours;Maitrise;Supervisors;Femme;Female;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;Moins de 20 heures;Less than 20 hours;Maitrise;Supervisors;Femme;Female;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;Moins de 20 heures;Less than 20 hours;Execution;Operatives;Femme;Female;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Cadre;Managers;Homme;Male;32.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Cadre;Managers;Femme;Female;80.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Maitrise;Supervisors;Femme;Female;374.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Execution;Operatives;Homme;Male;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Maitrise;Supervisors;Femme;Female;564.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Execution;Operatives;Homme;Male;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDI;Permanent non-statutory;;;Cadre;Managers;Femme;Female;0.0;Nombre;Number;§4.1.5
2019;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDD;Fixed-term non-statutory;;;Cadre;Managers;Femme;Female;0.0;Nombre;Number;§4.1.5
2019;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDD;Fixed-term non-statutory;;;Execution;Operatives;Homme;Male;0.0;Nombre;Number;§4.1.5
2019;EDF SA;France;France;Salariés en services continus de plus de 50 ans;Employees over 50 years old in continuous service;;;;;Execution;Operatives;Femme;Female;2.0;Nombre;Number;§4.2.2
2019;EDF SA;France;France;Salariés reclassés dans l'entreprise à la suite d'une inaptitude;Employees reassigned within the company following unfitness;;;;;;;;;1.0;Nombre;Number;§4.7.2
2019;EDF SA;France;France;Salariés ayant bénéficié de repos compensateur;Employees who benefited from compensatory time off;;;;;Maitrise;Supervisors;Homme;Male;13821.0;Nombre;Number;§4.1.2
2019;EDF SA;France;France;Salariés bénéficiaires d'un système d'horaires individualisés;Employees benefiting from an individualized working hours system;;;;;Cadre;Managers;Homme;Male;786.0;Nombre;Number;§4.1.3
2019;EDF SA;France;France;Salariés bénéficiaires d'un système d'horaires individualisés;Employees benefiting from an individualized working hours system;;;;;Maitrise;Supervisors;Homme;Male;839.0;Nombre;Number;§4.1.3
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;;;;;Cadre;Managers;Femme;Female;189.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;;;;;Execution;Operatives;Homme;Male;56.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;Moins de 20 heures;Less than 20 hours;Cadre;Managers;Homme;Male;21.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;Moins de 20 heures;Less than 20 hours;Cadre;Managers;Homme;Male;6.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;Moins de 20 heures;Less than 20 hours;Execution;Operatives;Homme;Male;1.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;Moins de 20 heures;Less than 20 hours;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;Moins de 20 heures;Less than 20 hours;Execution;Operatives;Homme;Male;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Maitrise;Supervisors;Femme;Female;1.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Cadre;Managers;Homme;Male;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Execution;Operatives;Femme;Female;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Cadre;Managers;Homme;Male;35.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Cadre;Managers;Femme;Female;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Statutaires;Statutory;;;Maitrise;Supervisors;Femme;Female;913.0;Nombre;Number;§4.1.5
2019;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDI;Permanent non-statutory;;;Cadre;Managers;Homme;Male;0.0;Nombre;Number;§4.1.5
2019;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDI;Permanent non-statutory;;;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.5
2019;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDD;Fixed-term non-statutory;;;Cadre;Managers;Homme;Male;0.0;Nombre;Number;§4.1.5
2019;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDD;Fixed-term non-statutory;;;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.5
2019;EDF SA;France;France;Salariés en services continus de plus de 50 ans;Employees over 50 years old in continuous service;;;;;Maitrise;Supervisors;Femme;Female;8.0;Nombre;Number;§4.2.2
2019;EDF SA;France;France;Salariés ayant bénéficié de repos compensateur;Employees who benefited from compensatory time off;;;;;Execution;Operatives;Homme;Male;1588.0;Nombre;Number;§4.1.2
2019;EDF SA;France;France;Salariés bénéficiaires d'un système d'horaires individualisés;Employees benefiting from an individualized working hours system;;;;;Execution;Operatives;Femme;Female;357.0;Nombre;Number;§4.1.3
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;;;;;Maitrise;Supervisors;Homme;Male;277.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;;;;;Maitrise;Supervisors;Femme;Female;1050.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;Moins de 20 heures;Less than 20 hours;Execution;Operatives;Femme;Female;87.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;Moins de 20 heures;Less than 20 hours;Cadre;Managers;Homme;Male;3.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Execution;Operatives;Homme;Male;20.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Cadre;Managers;Femme;Female;8.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Cadre;Managers;Femme;Female;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Execution;Operatives;Homme;Male;25.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Execution;Operatives;Femme;Female;155.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Cadre;Managers;Homme;Male;5.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Cadre;Managers;Femme;Female;4.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Cadre;Managers;Homme;Male;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Statutaires;Statutory;;;Cadre;Managers;Femme;Female;138.0;Nombre;Number;§4.1.5
2019;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Statutaires;Statutory;;;Maitrise;Supervisors;Homme;Male;843.0;Nombre;Number;§4.1.5
2019;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDI;Permanent non-statutory;;;Maitrise;Supervisors;Femme;Female;0.0;Nombre;Number;§4.1.5
2019;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDI;Permanent non-statutory;;;Execution;Operatives;Homme;Male;0.0;Nombre;Number;§4.1.5
2019;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDD;Fixed-term non-statutory;;;Maitrise;Supervisors;Femme;Female;1.0;Nombre;Number;§4.1.5
2019;EDF SA;France;France;Salariés en services continus de plus de 50 ans;Employees over 50 years old in continuous service;;;;;Maitrise;Supervisors;Homme;Male;799.0;Nombre;Number;§4.2.2
2019;EDF SA;France;France;Salariés ayant bénéficié de repos compensateur;Employees who benefited from compensatory time off;;;;;Cadre;Managers;Homme;Male;1165.0;Nombre;Number;§4.1.2
2019;EDF SA;France;France;Salariés ayant bénéficié de repos compensateur;Employees who benefited from compensatory time off;;;;;Cadre;Managers;Femme;Female;215.0;Nombre;Number;§4.1.2
2019;EDF SA;France;France;Salariés ayant bénéficié de repos compensateur;Employees who benefited from compensatory time off;;;;;Maitrise;Supervisors;Femme;Female;2493.0;Nombre;Number;§4.1.2
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;;;;;Execution;Operatives;Femme;Female;477.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;Moins de 20 heures;Less than 20 hours;Cadre;Managers;Femme;Female;23.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;Moins de 20 heures;Less than 20 hours;Execution;Operatives;Homme;Male;10.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;Moins de 20 heures;Less than 20 hours;Cadre;Managers;Femme;Female;5.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;Moins de 20 heures;Less than 20 hours;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;Moins de 20 heures;Less than 20 hours;Execution;Operatives;Femme;Female;4.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;Moins de 20 heures;Less than 20 hours;Cadre;Managers;Femme;Female;1.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Execution;Operatives;Femme;Female;230.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Cadre;Managers;Homme;Male;2.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Execution;Operatives;Femme;Female;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Maitrise;Supervisors;Femme;Female;1.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Maitrise;Supervisors;Homme;Male;153.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Maitrise;Supervisors;Femme;Female;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Maitrise;Supervisors;Femme;Female;2.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Execution;Operatives;Homme;Male;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Execution;Operatives;Femme;Female;0.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Statutaires;Statutory;;;Cadre;Managers;Homme;Male;196.0;Nombre;Number;§4.1.5
2019;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Statutaires;Statutory;;;Execution;Operatives;Femme;Female;45.0;Nombre;Number;§4.1.5
2019;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDI;Permanent non-statutory;;;Execution;Operatives;Femme;Female;0.0;Nombre;Number;§4.1.5
2019;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDD;Fixed-term non-statutory;;;Execution;Operatives;Femme;Female;0.0;Nombre;Number;§4.1.5
2019;EDF SA;France;France;Salariés en services continus de plus de 50 ans;Employees over 50 years old in continuous service;;;;;Cadre;Managers;Homme;Male;303.0;Nombre;Number;§4.2.2
2018;EDF SA;France;France;Salariés bénéficiaires d'un système d'horaires individualisés;Employees benefiting from an individualized working hours system;;;;;Maitrise;Supervisors;Homme;Male;899.0;Nombre;Number;§4.1.3
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;;;;;Cadre;Managers;Femme;Female;187.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;;;;;Execution;Operatives;Homme;Male;58.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;Moins de 20 heures;Less than 20 hours;Maitrise;Supervisors;Femme;Female;0.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;Moins de 20 heures;Less than 20 hours;Execution;Operatives;Homme;Male;2.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;Moins de 20 heures;Less than 20 hours;Execution;Operatives;Femme;Female;5.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;Moins de 20 heures;Less than 20 hours;Maitrise;Supervisors;Femme;Female;0.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;Moins de 20 heures;Less than 20 hours;Execution;Operatives;Homme;Male;0.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Cadre;Managers;Homme;Male;3.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Cadre;Managers;Homme;Male;0.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Maitrise;Supervisors;Femme;Female;0.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Maitrise;Supervisors;Femme;Female;568.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Execution;Operatives;Homme;Male;0.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Execution;Operatives;Femme;Female;1.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Cadre;Managers;Femme;Female;0.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Execution;Operatives;Homme;Male;0.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Statutaires;Statutory;;;Execution;Operatives;Homme;Male;204.0;Nombre;Number;§4.1.5
2018;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDD;Fixed-term non-statutory;;;Maitrise;Supervisors;Femme;Female;1.0;Nombre;Number;§4.1.5
2018;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDD;Fixed-term non-statutory;;;Execution;Operatives;Femme;Female;0.0;Nombre;Number;§4.1.5
2018;EDF SA;France;France;Salariés en services continus de plus de 50 ans;Employees over 50 years old in continuous service;;;;;Execution;Operatives;Homme;Male;40.0;Nombre;Number;§4.2.2
2018;EDF SA;France;France;Salariés déclarés définitivement inaptes à leur emploi par le médecin du travail;Employees declared permanently unfit for their job by the occupational physician;;;;;;;;;1.0;Nombre;Number;§4.7.1
2018;EDF SA;France;France;Salariés ayant bénéficié de repos compensateur;Employees who benefited from compensatory time off;;;;;Cadre;Managers;Homme;Male;1154.0;Nombre;Number;§4.1.2
2018;EDF SA;France;France;Salariés ayant bénéficié de repos compensateur;Employees who benefited from compensatory time off;;;;;Execution;Operatives;Homme;Male;1665.0;Nombre;Number;§4.1.2
2018;EDF SA;France;France;Salariés ayant bénéficié de repos compensateur;Employees who benefited from compensatory time off;;;;;Execution;Operatives;Femme;Female;179.0;Nombre;Number;§4.1.2
2018;EDF SA;France;France;Salariés bénéficiaires d'un système d'horaires individualisés;Employees benefiting from an individualized working hours system;;;;;Cadre;Managers;Homme;Male;821.0;Nombre;Number;§4.1.3
2018;EDF SA;France;France;Salariés bénéficiaires d'un système d'horaires individualisés;Employees benefiting from an individualized working hours system;;;;;Cadre;Managers;Femme;Female;426.0;Nombre;Number;§4.1.3
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;;;;;Maitrise;Supervisors;Homme;Male;293.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;;;;;Maitrise;Supervisors;Femme;Female;1072.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;;;;;Execution;Operatives;Femme;Female;532.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;Moins de 20 heures;Less than 20 hours;Maitrise;Supervisors;Homme;Male;43.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;Moins de 20 heures;Less than 20 hours;Maitrise;Supervisors;Femme;Female;109.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;Moins de 20 heures;Less than 20 hours;Execution;Operatives;Homme;Male;12.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;Moins de 20 heures;Less than 20 hours;Execution;Operatives;Femme;Female;88.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;Moins de 20 heures;Less than 20 hours;Cadre;Managers;Homme;Male;3.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;Moins de 20 heures;Less than 20 hours;Cadre;Managers;Femme;Female;0.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Cadre;Managers;Homme;Male;26.0;Nombre;Number;§4.1.4
2018;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Execution;Operatives;Homme;Male;17.0;Nombre;Number;§4.1.4
