Année;Perimètre juridique;Perimètre spatial;Spatial perimeter;Indicateur;Indicator;Type de contrat;Type of contract;Collège;Employee category;Sous-catégorie collège;Employee subcategory;Genre;Gender;Plage M3E;M3E classification;Nationalité;Nationality;Ancienneté;Seniority;Tranche d'âge;Age bracket;Valeur;Unité;Unit;Chapitre du bilan social
2018;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;GF 7 à 9;GF 7 to 9;Homme;Male;;;;;;;;;10529.0;nombre;number;§1.1.9
2018;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;GF 10 et 11;GF 10 and 11;Homme;Male;;;;;;;;;9311.0;nombre;number;§1.1.9
2018;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;Employés;Employees;Homme;Male;;;;;;;;;0.0;nombre;number;§1.1.9
2018;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;Maîtrise;Supervisors;Homme;Male;;;;;;;;;1030.0;nombre;number;§1.1.9
2018;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;Cadres Supérieurs;Senior Managers;Femme;Female;;;;;;;;;27.0;nombre;number;§1.1.9
2018;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;Employés;Employees;Femme;Female;;;;;;;;;0.0;nombre;number;§1.1.9
2018;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;Cadres;Managers;Femme;Female;;;;;;;;;54.0;nombre;number;§1.1.9
2018;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Femme;Female;A;A;;;;;;;719.0;nombre;number;§1.1.9bis
2018;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Homme;Male;B;B;;;;;;;3184.0;nombre;number;§1.1.9bis
2018;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Femme;Female;D;D;;;;;;;2387.0;nombre;number;§1.1.9bis
2018;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Homme;Male;E;E;;;;;;;3659.0;nombre;number;§1.1.9bis
2018;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Femme;Female;H;H;;;;;;;1538.0;nombre;number;§1.1.9bis
2018;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Femme;Female;I;I;;;;;;;13.0;nombre;number;§1.1.9bis
2018;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Femme;Female;Sans plage;No classification;;;;;;;1526.0;nombre;number;§1.1.9bis
2018;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;;;;;Homme;Male;Sans plage;No classification;;;;;;;2160.0;nombre;number;§1.1.9bis
2018;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;;;;;52.0;nombre;number;§1.3.3
2018;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;;;186.0;nombre;number;§1.3.3
2018;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;;;;;;;2.0;nombre;number;§1.3.3
2018;EDF SA;France;France;Démissions;Resignations;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;;;;;125.0;nombre;number;§1.4.2
2018;EDF SA;France;France;Démissions;Resignations;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;;;;;48.0;nombre;number;§1.4.2
2018;EDF SA;France;France;Démissions;Resignations;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;;;25.0;nombre;number;§1.4.2
2018;EDF SA;France;France;Démissions;Resignations;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;;;;;3.0;nombre;number;§1.4.2
2018;EDF SA;France;France;Démissions;Resignations;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;;;;;;;17.0;nombre;number;§1.4.2
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;;;;;Moins de 25 ans;Less than 25;0.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;Moins de 25 ans;Less than 25;0.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;;;De 25 à 35 ans;From 25 to 35;785.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;;;De 25 à 35 ans;From 25 to 35;32.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 25 à 35 ans;From 25 to 35;0.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;De 25 à 35 ans;From 25 to 35;1.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;;;;;;;De 25 à 35 ans;From 25 to 35;36.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;;;De 36 à 45 ans;From 36 to 45;5129.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 36 à 45 ans;From 36 to 45;5430.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;De 36 à 45 ans;From 36 to 45;4.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;;;De 36 à 45 ans;From 36 to 45;0.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;;;De 46 à 55 ans;From 46 to 55;6496.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;;;;;De 46 à 55 ans;From 46 to 55;79.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;;;;;;;De 46 à 55 ans;From 46 to 55;0.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;De 46 à 55 ans;From 46 to 55;4.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 56 à 60 ans;From 56 to 60;1114.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;De 56 à 60 ans;From 56 to 60;952.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;De 56 à 60 ans;From 56 to 60;26.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;61 ans et plus;61 and more;100.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;61 ans et plus;61 and more;64.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;;;61 ans et plus;61 and more;27.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;61 ans et plus;61 and more;6.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;Moins de 5 ans;Less than 5 years;;;3164.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;Moins de 5 ans;Less than 5 years;;;1.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;4146.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;1453.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;56.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;De 10 à moins de 15 ans;From 10 to less than 15 years;;;1228.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;De 10 à moins de 15 ans;From 10 to less than 15 years;;;283.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;De 10 à moins de 15 ans;From 10 to less than 15 years;;;0.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;De 15 à moins de 20 ans;From 15 to less than 20 years;;;3151.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;De 15 à moins de 20 ans;From 15 to less than 20 years;;;1952.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;De 20 à moins de 25 ans;From 20 to less than 25 years;;;54.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;De 25 à moins de 30 ans;From 25 to less than 30 years;;;487.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;De 25 à moins de 30 ans;From 25 to less than 30 years;;;0.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;De 25 à moins de 30 ans;From 25 to less than 30 years;;;0.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;De 30 à moins de 35 ans;From 30 to less than 35 years;;;2148.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;De 30 à moins de 35 ans;From 30 to less than 35 years;;;42.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;De 30 à moins de 35 ans;From 30 to less than 35 years;;;0.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;35 ans et plus;35 years and more;;;739.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;Française;French;;;;;241.0;nombre;number;§1.1.8
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;Française;French;;;;;12.0;nombre;number;§1.1.8
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;;;Française;French;;;;;36.0;nombre;number;§1.1.8
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Homme;Male;;;Française;French;;;;;1030.0;nombre;number;§1.1.8
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;Etrangère;Foreigner;;;;;322.0;nombre;number;§1.1.8
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;Etrangère;Foreigner;;;;;0.0;nombre;number;§1.1.8
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;Etrangère;Foreigner;;;;;0.0;nombre;number;§1.1.8
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;Cadres Supérieurs;Senior Managers;Homme;Male;;;;;;;;;339.0;nombre;number;§1.1.9
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;GF 10 et 11;GF 10 and 11;Homme;Male;;;;;;;;;9304.0;nombre;number;§1.1.9
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;Employés;Employees;Homme;Male;;;;;;;;;678.0;nombre;number;§1.1.9
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;Ouvriers;Laborers;Homme;Male;;;;;;;;;2133.0;nombre;number;§1.1.9
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;Cadres Supérieurs;Senior Managers;Homme;Male;;;;;;;;;44.0;nombre;number;§1.1.9
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;Cadres;Managers;Homme;Male;;;;;;;;;162.0;nombre;number;§1.1.9
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;Maîtrise;Supervisors;Homme;Male;;;;;;;;;2.0;nombre;number;§1.1.9
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;Ouvriers;Laborers;Homme;Male;;;;;;;;;2.0;nombre;number;§1.1.9
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Homme;Male;A;A;;;;;;;2002.0;nombre;number;§1.1.9bis
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Femme;Female;B;B;;;;;;;1348.0;nombre;number;§1.1.9bis
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Femme;Female;F;F;;;;;;;3570.0;nombre;number;§1.1.9bis
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Femme;Female;G;G;;;;;;;3486.0;nombre;number;§1.1.9bis
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Femme;Female;I;I;;;;;;;30.0;nombre;number;§1.1.9bis
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;;;;;Homme;Male;Sans plage;No classification;;;;;;;2166.0;nombre;number;§1.1.9bis
2017;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;;;;;143.0;nombre;number;§1.3.3
2017;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;;;0.0;nombre;number;§1.3.3
2017;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;;;;;0.0;nombre;number;§1.3.3
2017;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;;;522.0;nombre;number;§1.3.3
2017;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;;;446.0;nombre;number;§1.3.3
2017;EDF SA;France;France;Démissions;Resignations;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;;;;;37.0;nombre;number;§1.4.2
2017;EDF SA;France;France;Démissions;Resignations;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;;;;;;;11.0;nombre;number;§1.4.2
2017;EDF SA;France;France;Démissions;Resignations;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;;;;;0.0;nombre;number;§1.4.2
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;Moins de 25 ans;Less than 25;1103.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;Moins de 25 ans;Less than 25;235.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;;;;;;;Moins de 25 ans;Less than 25;12.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Homme;Male;;;;;;;Moins de 25 ans;Less than 25;903.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;;;De 25 à 35 ans;From 25 to 35;5673.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;;;De 36 à 45 ans;From 36 to 45;62.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 36 à 45 ans;From 36 to 45;1.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;;;;;;;De 36 à 45 ans;From 36 to 45;1.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;;;De 46 à 55 ans;From 46 to 55;2042.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 46 à 55 ans;From 46 to 55;5456.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;;;De 46 à 55 ans;From 46 to 55;53.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 46 à 55 ans;From 46 to 55;1.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Homme;Male;;;;;;;De 46 à 55 ans;From 46 to 55;3.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;;;De 56 à 60 ans;From 56 to 60;2546.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;;;De 56 à 60 ans;From 56 to 60;694.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;;;De 56 à 60 ans;From 56 to 60;34.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;;;De 56 à 60 ans;From 56 to 60;2.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 56 à 60 ans;From 56 to 60;13.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;;;61 ans et plus;61 and more;88.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;;;61 ans et plus;61 and more;19.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;61 ans et plus;61 and more;0.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;61 ans et plus;61 and more;1.0;nombre;number;§1.1.6
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;Moins de 5 ans;Less than 5 years;;;4323.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;Moins de 5 ans;Less than 5 years;;;542.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;49.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;1.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;2.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;De 10 à moins de 15 ans;From 10 to less than 15 years;;;0.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;De 15 à moins de 20 ans;From 15 to less than 20 years;;;17.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;De 15 à moins de 20 ans;From 15 to less than 20 years;;;0.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;De 20 à moins de 25 ans;From 20 to less than 25 years;;;1438.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;De 20 à moins de 25 ans;From 20 to less than 25 years;;;2.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;De 25 à moins de 30 ans;From 25 to less than 30 years;;;2301.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;;;De 25 à moins de 30 ans;From 25 to less than 30 years;;;0.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;De 25 à moins de 30 ans;From 25 to less than 30 years;;;0.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;De 25 à moins de 30 ans;From 25 to less than 30 years;;;0.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;De 25 à moins de 30 ans;From 25 to less than 30 years;;;0.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;;;De 30 à moins de 35 ans;From 30 to less than 35 years;;;62.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;De 30 à moins de 35 ans;From 30 to less than 35 years;;;0.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;35 ans et plus;35 years and more;;;442.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;;;35 ans et plus;35 years and more;;;47.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;35 ans et plus;35 years and more;;;0.0;nombre;number;§1.1.7
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;Française;French;;;;;20140.0;nombre;number;§1.1.8
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;Française;French;;;;;1811.0;nombre;number;§1.1.8
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Homme;Male;;;Française;French;;;;;72.0;nombre;number;§1.1.8
2017;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;Etrangère;Foreigner;;;;;52.0;nombre;number;§1.1.8
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;Etrangère;Foreigner;;;;;22.0;nombre;number;§1.1.8
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Homme;Male;;;Etrangère;Foreigner;;;;;30.0;nombre;number;§1.1.8
2017;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;;;Etrangère;Foreigner;;;;;15.0;nombre;number;§1.1.8
